county,Date,time_to_outbreak,event,hazard_score,risk_percentile
asheville,2024-12-01,12.0,0,103375.67425288676,96.1583546462063
unknown,2024-12-01,6.044678055190539,1,103375.67425288676,96.1583546462063
unknown,2024-12-01,5.124835742444152,1,103375.67425288676,96.1583546462063
bentonville,2024-12-01,12.0,0,103375.67425288676,96.1583546462063
houston,2025-01-01,12.0,0,100257.50987787957,95.62020460358056
fort_lauderdale,2025-01-01,12.0,0,95483.42558937304,95.60954816709292
atlanta,2025-01-01,12.0,0,94695.95615988043,95.59889173060529
dallas,2025-01-01,5.716162943495401,1,94309.1776432377,95.58290707587382
dallas,2025-01-01,12.0,0,94309.1776432377,95.58290707587382
chicago,2025-01-01,12.0,0,94256.66266245383,95.56692242114238
washington,2025-01-01,12.0,0,84391.16732730909,95.4923273657289
washington,2025-01-01,2.4967148488830486,1,84391.16732730909,95.4923273657289
washington,2025-01-01,5.716162943495401,1,84391.16732730909,95.4923273657289
washington,2025-01-01,4.993429697766097,1,84391.16732730909,95.4923273657289
washington,2025-01-01,4.566360052562418,1,84391.16732730909,95.4923273657289
washington,2025-01-01,7.752956636005256,1,84391.16732730909,95.4923273657289
washington,2025-01-01,1.8725361366622864,1,84391.16732730909,95.4923273657289
washington,2025-01-01,5.683311432325887,1,84391.16732730909,95.4923273657289
washington,2025-01-01,5.5847568988173455,1,84391.16732730909,95.4923273657289
washington,2025-01-01,2.9894875164257555,1,84391.16732730909,95.4923273657289
washington,2025-01-01,3.2851511169513796,1,84391.16732730909,95.4923273657289
washington,2025-01-01,3.712220762155059,1,84391.16732730909,95.4923273657289
washington,2025-01-01,5.387647831800263,1,84391.16732730909,95.4923273657289
san_francisco,2024-01-01,12.0,0,82135.18017970907,95.41773231031543
las_vegas,2025-01-01,12.0,0,81549.4729234507,95.4070758738278
honolulu,2025-01-01,3.1865965834428382,1,79662.0932971911,95.38576300085252
honolulu,2025-01-01,12.0,0,79662.0932971911,95.38576300085252
honolulu,2025-01-01,3.4822601839684624,1,79662.0932971911,95.38576300085252
boston,2025-01-01,12.0,0,78186.99883393901,95.36445012787725
seattle,2025-01-01,12.0,0,76787.19145547376,95.3537936913896
newark,2024-01-01,12.0,0,76362.0653062847,95.34313725490196
orlando,2024-01-01,12.0,0,76113.39676743162,95.33248081841433
houston,2024-01-01,12.0,0,74644.03610331188,95.32182438192667
fort_lauderdale,2024-01-01,12.0,0,71885.33591015507,95.31116794543905
denver,2025-01-01,3.7450722733245727,1,69488.95254189262,95.27919863597613
denver,2025-01-01,5.059132720105125,1,69488.95254189262,95.27919863597613
denver,2025-01-01,3.1537450722733245,1,69488.95254189262,95.27919863597613
denver,2025-01-01,3.679369250985545,1,69488.95254189262,95.27919863597613
denver,2025-01-01,12.0,0,69488.95254189262,95.27919863597613
agana,2025-01-01,12.0,0,69327.81762771959,95.24722932651322
atlanta,2024-01-01,12.0,0,68807.64626528103,95.23657289002557
chicago,2024-01-01,12.0,0,68697.43407278282,95.22591645353793
phoenix,2025-01-01,12.0,0,68044.8398485567,95.2152600170503
dallas,2024-01-01,12.0,0,67992.04802796886,95.20460358056266
detroit,2025-01-01,12.0,0,66986.03641057169,95.19394714407503
tampa,2025-01-01,12.0,0,66480.67480834582,95.18329070758739
charlotte,2025-01-01,12.0,0,64851.82385212464,95.17263427109974
minneapolis,2025-01-01,12.0,0,64432.7232557956,95.16197783461212
philadelphia,2025-01-01,2.923784494086728,1,64137.1785302606,95.14066496163683
philadelphia,2025-01-01,3.2851511169513796,1,64137.1785302606,95.14066496163683
philadelphia,2025-01-01,12.0,0,64137.1785302606,95.14066496163683
palm_springs,2025-01-01,12.0,0,62993.260291992396,95.11935208866154
san_juan,2025-01-01,12.0,0,62911.21056328865,95.1086956521739
fort_myers,2025-01-01,12.0,0,62795.401193012185,95.09803921568627
san_antonio,2025-01-01,12.0,0,62462.7482165111,95.08738277919863
san_diego,2025-01-01,12.0,0,62390.35460920341,95.076726342711
saipan,2025-01-01,12.0,0,61938.77390460268,95.06606990622336
salt_lake_city,2025-01-01,12.0,0,61885.73639427356,95.05541346973571
washington,2024-01-01,12.0,0,61808.65980269196,95.04475703324809
kahului,2025-01-01,12.0,0,61780.967564507046,95.03410059676044
oakland,2025-01-01,12.0,0,61682.766155448895,95.01811594202898
oakland,2025-01-01,2.3653088042049935,1,61682.766155448895,95.01811594202898
austin,2025-01-01,12.0,0,61633.586682743975,95.00213128729753
raleigh,2025-01-01,12.0,0,61151.91319755998,94.9914748508099
fresno,2025-01-01,2.266754270696452,1,61079.81406235847,94.97016197783461
fresno,2025-01-01,2.5295663600525624,1,61079.81406235847,94.97016197783461
fresno,2025-01-01,12.0,0,61079.81406235847,94.97016197783461
west_palm_beach,2025-01-01,12.0,0,60975.18693799443,94.94884910485933
san_jose,2025-01-01,12.0,0,60942.86293436297,94.9381926683717
ontario,2025-01-01,12.0,0,60916.731054876735,94.92220801364024
ontario,2025-01-01,4.7963206307490145,1,60916.731054876735,94.92220801364024
portland,2025-01-01,12.0,0,60829.38946026102,94.90622335890878
sacramento,2025-01-01,12.0,0,60811.29938698446,94.89023870417732
sacramento,2025-01-01,5.45335085413929,1,60811.29938698446,94.89023870417732
baltimore,2025-01-01,12.0,0,60788.9483029421,94.87425404944587
laguna_beach,2025-01-01,12.0,0,60704.0890796037,94.86359761295823
new_orleans,2025-01-01,12.0,0,60665.15039323806,94.85294117647058
nashville,2025-01-01,12.0,0,60662.04178369707,94.84228473998296
kona,2025-01-01,12.0,0,60582.691061727804,94.83162830349531
cincinnati,2025-01-01,12.0,0,60189.50317027027,94.82097186700767
st._louis,2025-01-01,12.0,0,60185.07801084714,94.81031543052003
kauai_island,2025-01-01,12.0,0,60157.260598205954,94.7996589940324
pittsburgh,2025-01-01,12.0,0,60136.8246729189,94.78900255754475
mcallen,2025-01-01,12.0,0,60109.29740621599,94.77834612105713
sarasota,2025-01-01,12.0,0,60099.454947078775,94.76768968456948
reno,2025-01-01,12.0,0,60088.61002206567,94.75703324808184
newburgh,2025-01-01,12.0,0,60084.460013028234,94.7463768115942
teterboro,2025-01-01,12.0,0,59988.621084426806,94.73572037510657
hartford,2025-01-01,12.0,0,59965.83755690055,94.72506393861893
bullhead_city,2025-01-01,12.0,0,59956.75328536534,94.7144075021313
brownsville,2025-01-01,12.0,0,59954.14849082455,94.70375106564364
vail,2025-01-01,12.0,0,59953.01310297833,94.69309462915601
cleveland,2025-01-01,12.0,0,59950.14133557753,94.68243819266837
white_plains,2025-01-01,12.0,0,59943.59689130777,94.67178175618074
st._thomas_island,2025-01-01,12.0,0,59942.39492818698,94.6611253196931
laredo,2025-01-01,12.0,0,59936.85285446921,94.65046888320545
scottsdale,2025-01-01,12.0,0,59934.11539267258,94.63981244671783
anchorage,2025-01-01,4.6320630749014455,1,59930.042815041226,94.61849957374254
anchorage,2025-01-01,12.0,0,59930.042815041226,94.61849957374254
anchorage,2025-01-01,0.49277266754270693,1,59930.042815041226,94.61849957374254
naples,2025-01-01,12.0,0,59926.97187395431,94.59718670076727
kansas_city,2025-01-01,12.0,0,59924.30161831278,94.58653026427962
boca_raton,2025-01-01,12.0,0,59920.83046385679,94.575873827792
tuscon,2025-01-01,12.0,0,59920.76371285714,94.56521739130434
kendall-tamiami,2025-01-01,12.0,0,59919.228460386366,94.55456095481671
atlantic_city,2025-01-01,12.0,0,59915.42387379683,94.54390451832907
el_paso,2025-01-01,12.0,0,59914.956660520205,94.53324808184144
vail:eagle,2025-01-01,12.0,0,59914.22247558923,94.5225916453538
jacksonville,2025-01-01,12.0,0,59910.952124737436,94.51193520886616
conroe,2025-01-01,12.0,0,59909.5506004469,94.50127877237851
aguadilla,2025-01-01,12.0,0,59908.74974414438,94.49062233589088
bedford,2025-01-01,12.0,0,59907.748688820924,94.47996589940324
farmingdale,2025-01-01,12.0,0,59906.881121071085,94.46930946291559
bangor,2025-01-01,12.0,0,59905.880096971705,94.45332480818415
boise,2025-01-01,12.0,0,59905.880096971705,94.45332480818415
milwaukee,2025-01-01,12.0,0,59905.74662835564,94.43734015345268
pontiac,2025-01-01,12.0,0,59904.94582290359,94.42668371696504
van_nuys,2025-01-01,12.0,0,59904.81235636896,94.41602728047741
midland,2025-01-01,7.1616294349540075,1,59903.677902830954,94.37340153452686
midland,2025-01-01,5.256241787122208,1,59903.677902830954,94.37340153452686
midland,2025-01-01,4.664914586070959,1,59903.677902830954,94.37340153452686
midland,2025-01-01,3.679369250985545,1,59903.677902830954,94.37340153452686
midland,2025-01-01,2.562417871222076,1,59903.677902830954,94.37340153452686
midland,2025-01-01,3.416557161629435,1,59903.677902830954,94.37340153452686
midland,2025-01-01,12.0,0,59903.677902830954,94.37340153452686
buffalo,2025-01-01,12.0,0,59903.077318478994,94.3307757885763
wilmington,2025-01-01,12.0,0,59902.610201479314,94.32011935208865
windsor_locks,2025-01-01,12.0,0,59902.00962783195,94.30946291560103
rochester,2025-01-01,12.0,0,59901.675978407504,94.29880647911338
addison,2025-01-01,12.0,0,59901.208872335315,94.28282182438193
indianapolis,2025-01-01,12.0,0,59901.208872335315,94.28282182438193
sugar_land,2025-01-01,12.0,0,59900.87522737091,94.26683716965046
fairbanks,2025-01-01,12.0,0,59900.808498601014,94.25618073316284
stuart,2025-01-01,12.0,0,59900.60831273744,94.24552429667519
norfolk,2025-01-01,12.0,0,59900.34139929332,94.23486786018755
omaha,2025-01-01,12.0,0,59900.007759160675,94.22421142369991
greenville,2025-01-01,12.0,0,59899.874303628014,94.20289855072464
long_beach,2025-01-01,12.0,0,59899.874303628014,94.20289855072464
daytona_beach,2025-01-01,12.0,0,59899.874303628014,94.20289855072464
savannah,2025-01-01,12.0,0,59899.27375741031,94.18158567774935
dallas-fort_worth,2025-01-01,12.0,0,59899.140303512984,94.17092924126173
melbourne,2025-01-01,12.0,0,59898.673217213676,94.16027280477408
columbus,2025-01-01,12.0,0,59898.53976465423,94.14961636828644
aspen,2025-01-01,12.0,0,59898.47303848612,94.13895993179881
burlington,2025-01-01,12.0,0,59898.40631239223,94.12830349531117
birmingham,2025-01-01,12.0,0,59898.13940876009,94.11764705882352
broomdield-co,2025-01-01,12.0,0,59898.00595738996,94.1069906223359
islip,2025-01-01,12.0,0,59897.9392318165,94.09633418584825
charleston,2025-01-01,12.0,0,59897.87250631726,94.08567774936061
nogales,2025-01-01,12.0,0,59897.805780892355,94.07502131287298
memphis,2025-01-01,12.0,0,59897.67233026565,94.05903665814151
carlsbad,2025-01-01,12.0,0,59897.67233026565,94.05903665814151
bozeman,2025-01-01,12.0,0,59897.605605063734,94.04305200341005
morristown,2025-01-01,12.0,0,59897.472154883006,94.03239556692242
toledo,2025-01-01,12.0,0,59897.27198016924,94.02173913043478
casper,2025-01-01,12.0,0,59897.13853073182,94.01108269394715
camp_springs,2025-01-01,12.0,0,59896.604735955145,93.99509803921569
kalispell,2025-01-01,12.0,0,59896.604735955145,93.99509803921569
columbia,2025-01-01,5.387647831800263,1,59896.53801194252,93.9737851662404
columbia,2025-01-01,12.0,0,59896.53801194252,93.9737851662404
st._thomas,2025-01-01,12.0,0,59896.40456414036,93.95247229326513
greensboro,2025-01-01,12.0,0,59896.40456414036,93.95247229326513
little_rock,2025-01-01,12.0,0,59896.33784035072,93.93648763853368
st._petersburg,2025-01-01,12.0,0,59896.27111663541,93.91517476555839
raleigh-durham,2025-01-01,12.0,0,59896.27111663541,93.91517476555839
louisville,2025-01-01,12.0,0,59896.27111663541,93.91517476555839
rogers,2025-01-01,12.0,0,59896.07094593557,93.89386189258312
amarillo,2025-01-01,12.0,0,59895.93749917402,93.87787723785166
wichita,2025-01-01,12.0,0,59895.93749917402,93.87787723785166
fort_pierce,2025-01-01,12.0,0,59895.87077590469,93.86189258312021
fargo,2025-01-01,12.0,0,59895.670606542764,93.85123614663257
vero_beach,2025-01-01,12.0,0,59895.537160673055,93.8352514919011
leesburg,2025-01-01,12.0,0,59895.537160673055,93.8352514919011
great_falls,2025-01-01,12.0,0,59895.47043784969,93.8032821824382
west_chicago,2025-01-01,12.0,0,59895.47043784969,93.8032821824382
spokane,2025-01-01,12.0,0,59895.47043784969,93.8032821824382
spokane,2025-01-01,7.752956636005256,1,59895.47043784969,93.8032821824382
manassas,2025-01-01,12.0,0,59895.33699242606,93.77131287297527
albany,2025-01-01,12.0,0,59895.33699242606,93.77131287297527
bellingham,2025-01-01,12.0,0,59895.20354729974,93.75
duluth,2025-01-01,12.0,0,59895.20354729974,93.75
santa_teresa,2025-01-01,12.0,0,59895.13682484802,93.73401534526855
minot,2025-01-01,12.0,0,59895.07010247063,93.70737425404944
calexico,2025-01-01,12.0,0,59895.07010247063,93.70737425404944
fort_worth,2025-01-01,12.0,0,59895.07010247063,93.70737425404944
key_west,2025-01-01,12.0,0,59895.07010247063,93.70737425404944
everett,2025-01-01,12.0,0,59894.93665793893,93.68073316283035
richmond,2025-01-01,12.0,0,59894.86993578452,93.6647485080989
moline,2025-01-01,12.0,0,59894.86993578452,93.6647485080989
st._croix_island,2025-01-01,12.0,0,59894.803213704436,93.64876385336743
st._paul,2025-01-01,12.0,0,59894.73649169868,93.62745098039215
grand_junction,2025-01-01,12.0,0,59894.73649169868,93.62745098039215
del_rio,2025-01-01,12.0,0,59894.73649169868,93.62745098039215
friday_harbor,2025-01-01,12.0,0,59894.66976976736,93.59548167092923
providence,2025-01-01,12.0,0,59894.66976976736,93.59548167092923
providence,2025-01-01,0.5584756898817346,1,59894.66976976736,93.59548167092923
corpus_christi,2025-01-01,12.0,0,59894.603047910256,93.56884057971014
sanford,2025-01-01,12.0,0,59894.603047910256,93.56884057971014
erie,2025-01-01,4.204993429697766,1,59894.53632612748,93.52088661551578
erie,2025-01-01,12.0,0,59894.53632612748,93.52088661551578
erie,2025-01-01,3.416557161629435,1,59894.53632612748,93.52088661551578
erie,2025-01-01,2.726675427069645,1,59894.53632612748,93.52088661551578
marathon,2025-01-01,12.0,0,59894.53632612748,93.52088661551578
tulsa,2025-01-01,12.0,0,59894.53632612748,93.52088661551578
erie,2025-01-01,2.890932982917214,1,59894.53632612748,93.52088661551578
venice,2025-01-01,12.0,0,59894.46960441904,93.47826086956522
colorado_springs,2025-01-01,12.0,0,59894.40288278503,93.4462915601023
huntsville,2025-01-01,12.0,0,59894.40288278503,93.4462915601023
harlingen,2025-01-01,12.0,0,59894.40288278503,93.4462915601023
peoria,2025-01-01,12.0,0,59894.40288278503,93.4462915601023
lakeland,2025-01-01,12.0,0,59894.40288278503,93.4462915601023
dover-cheswold,2025-01-01,12.0,0,59894.26943973977,93.41432225063939
mesa,2025-01-01,7.522996057818659,1,59894.202718328736,93.36636828644501
harrisburg,2025-01-01,12.0,0,59894.202718328736,93.36636828644501
mesa,2025-01-01,7.424441524310118,1,59894.202718328736,93.36636828644501
grant_county_airport,2025-01-01,12.0,0,59894.202718328736,93.36636828644501
trenton,2025-01-01,12.0,0,59894.202718328736,93.36636828644501
mesa,2025-01-01,7.917214191852825,1,59894.202718328736,93.36636828644501
galveston,2025-01-01,12.0,0,59894.202718328736,93.36636828644501
mesa,2025-01-01,12.0,0,59894.202718328736,93.36636828644501
presque_isle,2025-01-01,12.0,0,59894.13599699193,93.30242966751918
coeur_d'alene,2025-01-01,12.0,0,59894.13599699193,93.30242966751918
lexington_ky,2025-01-01,12.0,0,59894.13599699193,93.30242966751918
syracuse,2025-01-01,12.0,0,59894.13599699193,93.30242966751918
winston-salem,2025-01-01,12.0,0,59894.069275729446,93.27046035805625
des_moines,2025-01-01,12.0,0,59894.069275729446,93.27046035805625
saginlaw,2025-01-01,12.0,0,59894.00255454129,93.25447570332481
west_hampton_beach,2025-01-01,12.0,0,59893.93583342756,93.21717817561807
oklahoma_city,2025-01-01,12.0,0,59893.93583342756,93.21717817561807
scranton,2025-01-01,12.0,0,59893.93583342756,93.21717817561807
kalamazoo,2025-01-01,12.0,0,59893.93583342756,93.21717817561807
niagara_falls,2025-01-01,12.0,0,59893.93583342756,93.21717817561807
north_kingstown,2025-01-01,12.0,0,59893.93583342756,93.21717817561807
newport_news,2025-01-01,12.0,0,59893.869112388056,93.1692242114237
port_clinton,2025-01-01,12.0,0,59893.869112388056,93.1692242114237
ocala,2025-01-01,12.0,0,59893.869112388056,93.1692242114237
hillsboro,2025-01-01,12.0,0,59893.802391422876,93.13192668371697
st._augustine_airport,2025-01-01,12.0,0,59893.802391422876,93.13192668371697
mountain_view,2025-01-01,12.0,0,59893.802391422876,93.13192668371697
fort_wayne,2025-01-01,12.0,0,59893.802391422876,93.13192668371697
kissimmee,2025-01-01,12.0,0,59893.73567053203,93.07864450127877
telluride,2025-01-01,12.0,0,59893.73567053203,93.07864450127877
port_angeles,2025-01-01,12.0,0,59893.73567053203,93.07864450127877
portsmouth,2025-01-01,12.0,0,59893.73567053203,93.07864450127877
gary,2025-01-01,12.0,0,59893.73567053203,93.07864450127877
manchester,2025-01-01,12.0,0,59893.73567053203,93.07864450127877
grand_rapids,2025-01-01,12.0,0,59893.668949715604,93.00937766410912
lincoln,2025-01-01,5.617608409986859,1,59893.668949715604,93.00937766410912
sault_ste._marie,2025-01-01,12.0,0,59893.668949715604,93.00937766410912
albuquerque,2025-01-01,12.0,0,59893.668949715604,93.00937766410912
flagstaff,2025-01-01,12.0,0,59893.668949715604,93.00937766410912
lincoln,2025-01-01,12.0,0,59893.668949715604,93.00937766410912
lincoln,2025-01-01,5.847568988173456,1,59893.668949715604,93.00937766410912
flint,2025-01-01,12.0,0,59893.6022289734,92.95076726342711
yuma,2025-01-01,12.0,0,59893.6022289734,92.95076726342711
akron,2025-01-01,12.0,0,59893.6022289734,92.95076726342711
hailey,2025-01-01,12.0,0,59893.6022289734,92.95076726342711
worcester,2025-01-01,12.0,0,59893.53550830553,92.88682864450128
pompano_beach,2025-01-01,12.0,0,59893.53550830553,92.88682864450128
myrtle_beach,2025-01-01,12.0,0,59893.53550830553,92.88682864450128
sioux_falls,2025-01-01,12.0,0,59893.53550830553,92.88682864450128
dayton,2025-01-01,12.0,0,59893.53550830553,92.88682864450128
south_bend,2025-01-01,12.0,0,59893.53550830553,92.88682864450128
green_bay,2025-01-01,12.0,0,59893.53550830553,92.88682864450128
chattanooga,2025-01-01,12.0,0,59893.53550830553,92.88682864450128
jackson,2025-01-01,12.0,0,59893.46878771198,92.81223358908781
appleton,2025-01-01,12.0,0,59893.46878771198,92.81223358908781
gulfport,2025-01-01,12.0,0,59893.46878771198,92.81223358908781
grand_forks,2025-01-01,12.0,0,59893.46878771198,92.81223358908781
binghamton,2025-01-01,12.0,0,59893.46878771198,92.81223358908781
billings,2025-01-01,12.0,0,59893.46878771198,92.81223358908781
lubbock,2025-01-01,1.9053876478318001,1,59893.40206719287,92.65771526001704
massena,2025-01-01,12.0,0,59893.40206719287,92.65771526001704
lubbock,2025-01-01,2.9894875164257555,1,59893.40206719287,92.65771526001704
lihue,2025-01-01,12.0,0,59893.40206719287,92.65771526001704
lubbock,2025-01-01,1.5768725361366622,1,59893.40206719287,92.65771526001704
lubbock,2025-01-01,12.0,0,59893.40206719287,92.65771526001704
lubbock,2025-01-01,3.876478318002628,1,59893.40206719287,92.65771526001704
lubbock,2025-01-01,2.4967148488830486,1,59893.40206719287,92.65771526001704
